,country_id,country_name,locality_id,locality_name,market_id,market_name,commodityID,commodity,currency_id,currency_name,market_typeID,market_type,measurement_id,unit_goods_measurement,month,year,price,Source
432212,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2008,217.9364,SIMA - Niger
432213,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2008,201.9,SIMA - Niger
432214,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2008,177.9117,SIMA - Niger
432215,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2008,166.0305,SIMA - Niger
432216,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2008,182.0,SIMA - Niger
432217,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2008,171.0,SIMA - Niger
432218,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2009,165.5381,SIMA - Niger
432219,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2009,191.0945,SIMA - Niger
432220,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2009,203.0,SIMA - Niger
432221,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2009,207.6923,SIMA - Niger
432222,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2009,196.0492,SIMA - Niger
432223,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2009,180.2708,SIMA - Niger
432224,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2009,168.7179,SIMA - Niger
432225,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2009,182.6707,SIMA - Niger
432226,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2010,185.0048,SIMA - Niger
432227,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2010,162.3698,SIMA - Niger
432228,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2010,173.1183,SIMA - Niger
432229,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2010,190.7971,SIMA - Niger
432230,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2010,214.8079,SIMA - Niger
432231,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2010,212.301,SIMA - Niger
432232,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2010,203.3333,SIMA - Niger
432233,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2010,206.6129,SIMA - Niger
432234,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2010,206.6129,SIMA - Niger
432235,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2010,164.621,SIMA - Niger
432236,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2010,174.3141,SIMA - Niger
432237,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2011,168.9964,SIMA - Niger
432238,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2011,167.3597,SIMA - Niger
432239,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2011,169.77,SIMA - Niger
432240,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2011,157.626,SIMA - Niger
432241,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2011,183.9763,SIMA - Niger
432242,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2011,164.7059,SIMA - Niger
432243,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2011,167.4144,SIMA - Niger
432244,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2011,166.7378,SIMA - Niger
432245,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2011,165.5386,SIMA - Niger
432246,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2011,157.021,SIMA - Niger
432247,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2011,184.2634,SIMA - Niger
432248,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2011,210.5797,SIMA - Niger
432249,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2012,190.3434,SIMA - Niger
432250,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2012,200.0948,SIMA - Niger
432251,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2012,198.4375,SIMA - Niger
432252,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2012,209.0712,SIMA - Niger
432253,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2012,214.8438,SIMA - Niger
432254,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2012,234.8974,SIMA - Niger
432255,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2012,237.4439,SIMA - Niger
432256,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2012,216.3934,SIMA - Niger
432257,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2012,191.2568,SIMA - Niger
432258,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2012,183.6066,SIMA - Niger
432259,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2012,179.4872,SIMA - Niger
432260,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2013,187.9041,SIMA - Niger
432261,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2013,199.4712,SIMA - Niger
432262,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2013,231.1307,SIMA NIGER
432263,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2013,239.5018,SIMA NIGER
432264,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2013,219.0778,SIMA NIGER
432265,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2013,222.427,SIMA NIGER
432266,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2013,253.8462,SIMA NIGER
432267,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2013,250.7813,SIMA NIGER
432268,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2013,200.3301,SIMA NIGER
432269,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2013,166.7688,SIMA NIGER
432270,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2013,174.5989,SIMA NIGER
432271,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2013,188.4256,SIMA NIGER
432272,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2014,189.3294,SIMA NIGER
432273,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2014,191.2511,SIMA NIGER
432274,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2014,188.0469,SIMA NIGER
432275,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2014,180.7143,SIMA NIGER
432276,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2014,175.8771,SIMA NIGER
432277,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2014,175.8751,SIMA NIGER
432278,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2014,158.8219,SIMA NIGER
432279,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2014,153.7098,SIMA NIGER
432280,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2014,134.5421,SIMA NIGER
432281,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2014,136.9956,SIMA NIGER
432282,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2015,125.1686,SIMA NIGER
432283,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2015,127.2739,SIMA NIGER
432284,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2015,144.7858,SIMA NIGER
432285,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2015,142.0,SIMA NIGER
432286,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2015,157.0,SIMA NIGER
432287,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2015,161.0,SIMA NIGER
432288,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2015,151.0,SIMA NIGER
432289,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2015,169.0,SIMA NIGER
432290,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2015,177.0,SIMA NIGER
432291,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2015,146.0,SIMA NIGER
432292,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2016,145.0,SIMA NIGER
432293,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2016,152.0,SIMA NIGER
432294,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2016,154.0,SIMA NIGER
432295,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2016,160.0,SIMA NIGER
432296,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2016,157.0,SIMA NIGER
432297,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2016,182.0,SIMA NIGER
432298,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2016,198.0,SIMA NIGER
432299,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2016,235.0,SIMA NIGER
432300,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2016,245.0,SIMA NIGER
432301,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2016,245.0,SIMA NIGER
432302,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2016,176.0,SIMA NIGER
432303,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2017,177.0,SIMA NIGER
432304,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2017,218.0,SIMA NIGER
432305,182,Nigeria,65709,Sokoto,1037,Illela (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2017,217.0,SIMA NIGER
432766,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2002,175.9193,SIMA - Niger
432767,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2002,169.7625,SIMA - Niger
432768,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2002,181.9444,SIMA - Niger
432769,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2002,190.2174,SIMA - Niger
432770,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2002,208.6663,SIMA - Niger
432771,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2002,222.2564,SIMA - Niger
432772,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2002,233.4751,SIMA - Niger
432773,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2002,216.4526,SIMA - Niger
432774,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2002,135.4579,SIMA - Niger
432775,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2002,112.5,SIMA - Niger
432776,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2002,98.3333,SIMA - Niger
432777,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2002,110.0123,SIMA - Niger
432778,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2003,109.0513,SIMA - Niger
432779,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2003,99.1197,SIMA - Niger
432780,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2003,95.346,SIMA - Niger
432781,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2003,96.5148,SIMA - Niger
432782,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2003,80.7692,SIMA - Niger
432783,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2005,168.4982,SIMA - Niger
432784,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2005,239.0622,SIMA - Niger
432785,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2005,153.7775,SIMA - Niger
432786,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2005,138.187,SIMA - Niger
432787,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2006,133.0409,SIMA - Niger
432788,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2006,147.6252,SIMA - Niger
432789,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2007,103.0,SIMA - Niger
432790,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2008,195.2233,SIMA - Niger
432791,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2008,184.6333,SIMA - Niger
432792,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2008,172.9003,SIMA - Niger
432793,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2008,231.999,SIMA - Niger
432794,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2008,248.0715,SIMA - Niger
432795,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2008,254.0773,SIMA - Niger
432796,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2008,241.7089,SIMA - Niger
432797,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2008,195.4414,SIMA - Niger
432798,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2008,169.1729,SIMA - Niger
432799,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2008,172.0,SIMA - Niger
432800,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2008,165.0,SIMA - Niger
432801,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2009,157.2132,SIMA - Niger
432802,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2009,162.4656,SIMA - Niger
432803,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2009,216.0,SIMA - Niger
432804,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2009,160.8683,SIMA - Niger
432805,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2009,108.6729,SIMA - Niger
432806,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2009,102.7983,SIMA - Niger
432807,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2009,92.738,SIMA - Niger
432808,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2009,153.6145,SIMA - Niger
432809,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2010,154.2501,SIMA - Niger
432810,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2010,155.323,SIMA - Niger
432811,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2010,152.9554,SIMA - Niger
432812,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2010,173.0619,SIMA - Niger
432813,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2010,172.8188,SIMA - Niger
432814,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2010,192.1714,SIMA - Niger
432815,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2010,182.9719,SIMA - Niger
432816,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2010,166.9856,SIMA - Niger
432817,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2010,121.7742,SIMA - Niger
432818,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2010,128.8018,SIMA - Niger
432819,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2010,142.4026,SIMA - Niger
432820,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2010,151.6556,SIMA - Niger
432821,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2011,153.8497,SIMA - Niger
432822,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2011,147.9779,SIMA - Niger
432823,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2011,158.7017,SIMA - Niger
432824,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2011,183.9745,SIMA - Niger
432825,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2011,180.5342,SIMA - Niger
432826,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2011,183.1737,SIMA - Niger
432827,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2011,183.2993,SIMA - Niger
432828,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2011,174.7219,SIMA - Niger
432829,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2011,151.8151,SIMA - Niger
432830,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2011,144.657,SIMA - Niger
432831,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2011,157.1398,SIMA - Niger
432832,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2011,162.005,SIMA - Niger
432833,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2012,172.812,SIMA - Niger
432834,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2012,170.5714,SIMA - Niger
432835,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2012,178.1015,SIMA - Niger
432836,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2012,188.1319,SIMA - Niger
432837,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2012,196.6431,SIMA - Niger
432838,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2012,222.4226,SIMA - Niger
432839,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2012,231.0855,SIMA - Niger
432840,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2012,211.0821,SIMA - Niger
432841,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2012,168.3014,SIMA - Niger
432842,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2012,195.2296,SIMA - Niger
432843,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2012,188.2659,SIMA - Niger
432844,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2013,197.213,SIMA - Niger
432845,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2013,202.8769,SIMA - Niger
432846,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2013,221.7311,SIMA NIGER
432847,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2013,235.0651,SIMA NIGER
432848,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2013,248.6334,SIMA NIGER
432849,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2013,261.7477,SIMA NIGER
432850,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2013,264.7077,SIMA NIGER
432851,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2013,239.6935,SIMA NIGER
432852,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2013,184.7689,SIMA NIGER
432853,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2013,168.3566,SIMA NIGER
432854,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2013,172.8297,SIMA NIGER
432855,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2013,169.2483,SIMA NIGER
432856,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2014,165.6974,SIMA NIGER
432857,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2014,166.3437,SIMA NIGER
